feature1,feature2,feature3,feature4,feature5,target
8.120567848487954876e+00,2.480463296940992102e+00,3.315698041877777946e+00,6.317694004506117622e+00,3.984317131891898178e+00,3.770440657306043164e+01
6.240109701292528399e+00,4.964300320967250713e+00,7.736513090787250135e+00,8.458886469133242159e+00,8.638272093051600820e+00,4.571326752159149009e+01
6.115250777298431473e+00,6.125841045192503387e+00,4.496468988194058269e+00,2.761404496330543967e-01,2.991802194632624534e+00,2.776075426790277589e+01
6.369771850074079644e-01,4.377852488597531178e+00,8.494852489826142161e+00,5.968020177048211750e+00,6.755325982695570275e+00,3.057023925062943803e+01
1.880079717770749559e+00,2.619531497027942635e+00,1.631321529728945174e+00,8.426887622604306571e+00,2.803130129874925380e+00,2.540722378226551470e+01
5.623263097012292100e+00,1.411286130190084753e+00,1.239889083273116865e+00,3.475833632160174602e+00,3.303531580600172823e+00,2.111682843630225648e+01
3.288532338114078524e+00,6.009327870197561872e+00,3.159901560404444254e+00,7.687358689747712859e+00,9.067076824664133117e-01,3.074117260416205966e+01
3.247858577376285805e+00,6.691931285020626952e+00,6.029321104775300810e+00,1.195156183670553762e+00,4.394734931348375007e+00,2.434760259117883407e+01
3.092214628745366678e+00,6.318704323147725788e+00,1.298702795728036152e+00,6.705659229837076296e+00,4.638325312697897829e+00,3.412481814231572486e+01
2.748899879192570062e+00,7.474439936640760784e+00,1.879098553132461102e+00,1.522379385630517890e+00,1.535593656454581346e-01,1.874546174229771367e+01
8.613003563127019646e+00,4.923655407134377882e+00,5.167156093215455215e+00,1.147626167058353186e+00,1.077761360476273689e+00,2.356638124176072679e+01
3.337834048947029508e+00,5.162306440186114287e+00,7.008722190433495314e+00,4.992703565129284371e+00,8.315584310390406131e+00,3.539952180002038773e+01
3.773923317469890293e+00,2.808799195470146337e-01,4.261522750261127257e+00,8.500262931736601857e-01,3.220544273636916088e+00,1.650029211447490596e+01
9.851546831184075259e+00,8.573542571210433394e+00,2.364557131589389627e+00,3.759624313127087891e+00,4.311651309443107039e+00,3.930795890399797798e+01
7.638683777001857855e+00,3.345712782056509127e-01,3.862277002790337477e-01,1.171178675287154469e+00,6.283249825850742099e+00,2.583879133263321748e+01
4.145466172444472797e+00,8.489256287623339503e+00,2.840578902278372286e+00,4.892520298094336972e+00,7.067857215297443041e+00,3.768232265255196012e+01
5.452011971650092548e+00,3.167999777569593611e+00,1.525427686133508098e+00,5.406034186244120576e+00,1.421565022621482655e+00,2.282269858067081003e+01
9.393044596914455369e+00,5.398906106106403868e+00,1.749153048569261903e+00,7.206425469169074560e+00,1.035471943197722178e+00,3.815513758050662574e+01
7.716447899740201066e+00,4.572891110790436642e+00,1.326619555125320149e+00,3.721103630880151503e-01,9.933779936899050256e+00,3.115047002636303475e+01
2.743682900876312836e+00,9.522486220717061300e+00,5.018363367370507255e+00,5.030153839254815296e+00,9.106971837213340137e-01,3.321371742886281453e+01
9.507058188379749808e+00,7.328958645500867952e+00,5.187278381595511689e+00,1.202571390738860213e+00,1.756765694882854723e+00,3.386909989690670386e+01
4.321666051417837551e+00,3.622588207322169573e+00,5.581380068713327702e+00,7.634397475720877679e-01,4.034601931833980970e-01,2.071173933958246494e+01
5.111030866900541980e+00,2.850138092907228415e-01,5.955195401017610024e-01,3.763414581904063194e+00,6.177906973480196129e-01,1.779775203800900130e+01
3.854696266163500695e+00,2.417505159094364142e+00,1.877702971090876582e+00,4.046798314862628310e+00,1.199039056312570795e+00,1.883663657856389761e+01
3.496393671192707941e+00,4.348736293666028985e+00,8.300029469601378551e+00,9.328061824822222903e+00,3.083384344662325471e+00,3.171671913430136414e+01
2.926420497404362830e+00,5.665182742712181252e+00,1.374144264003238636e+00,3.497121847280574514e+00,5.321637916190735673e-01,2.070737189542493439e+01
3.790681437821276312e+00,1.141513457231104756e+00,5.618129118022960000e+00,6.415937343956617411e+00,9.870915366766958243e+00,3.438854666088913348e+01
1.951386622594399878e+00,2.072021488024638813e+00,9.474195185897650973e+00,8.646408384568184502e+00,6.160540494372188647e+00,3.208377894953949294e+01
8.414072367502090088e+00,2.096921447214884715e+00,8.740288228634359058e+00,8.673075096746405421e+00,2.481122484800626360e+00,3.713106422560005626e+01
5.083733142598797272e+00,9.297742638910044377e+00,6.791499961674851704e+00,6.605191053207405183e+00,5.597646005643658995e+00,4.191488516541529918e+01
2.688315646932502023e+00,9.784153715112589467e+00,4.475096456221828944e+00,3.114500965529638510e+00,7.285807096817771722e+00,3.567420675210207293e+01
6.077048132604675246e+00,3.422413082046126043e+00,3.037915908570373524e+00,2.145066851625323512e+00,7.848643674025945760e-01,2.123305717517017754e+01
6.257109065192587138e+00,5.056936381437552086e+00,2.348484107528461262e+00,5.512452558336267128e-01,1.890106826376369842e-01,1.957462992397789492e+01
7.384959296651173233e+00,1.882531891551699754e+00,2.666436193895066253e+00,1.411219378059636043e-01,1.506390548321788758e+00,1.980245523449364597e+01
8.744457175624958722e+00,2.420608347424577644e+00,9.539581984830720174e+00,1.643468384001389726e+00,2.532614586596443118e+00,3.002146152477508778e+01
8.677099684769924437e+00,4.266083386918211318e+00,2.678289391936058195e+00,6.928137627201796711e+00,5.122840398223982294e-01,3.699449573983705619e+01
8.906051765785045760e+00,8.415615453566596571e+00,8.579703513243586155e-01,7.986187466244945909e+00,9.611704418831957142e+00,5.167810499849741035e+01
4.920696191548934451e+00,5.681533501260378927e+00,6.797967402259274650e+00,2.667269432160109588e+00,6.496612589883747901e+00,3.265935163685698228e+01
4.748675001029420528e+00,4.055418046135782717e+00,9.028015595875048760e+00,7.979031099484839018e+00,9.346076282036271721e+00,4.695931413069966709e+01
8.366518248871061658e+00,4.181060115330137439e-01,6.065293910758233764e+00,6.976368815154708969e+00,6.648574757163000726e+00,3.643154672669225391e+01
2.719564347583507402e+00,4.256303514649916409e+00,3.902913808359587122e-01,9.409412769567326862e-01,5.605119006191838338e+00,1.961244715061069499e+01
5.824117644655801840e+00,2.012292906236388124e+00,4.482027237415461940e+00,4.720772597486615041e+00,1.133677753518025355e-01,2.713571876611270284e+01
1.425207833024929593e+00,6.243000572826787220e+00,9.928201077976170907e+00,6.503917479374361932e+00,1.202166671878599491e+00,3.100977543452494345e+01
8.214402970991066866e+00,4.315377211815841108e+00,8.370020921444421003e-01,5.998245833260225091e+00,2.280460981649189200e+00,3.271435717197540782e+01
4.167817473795293992e+00,3.182942498743512871e+00,6.428539475072394538e+00,4.310346728066219768e+00,1.039820932164764455e+00,2.189657383922498468e+01
2.156755661320541861e+00,5.004452736380615718e+00,7.891842270707597251e+00,9.743265237635245768e-02,6.124272839894000953e+00,2.328180312709766397e+01
1.158817586756661910e+00,6.040494237681695466e+00,8.368076354782489901e+00,2.284829664769350011e+00,4.955147524772677059e+00,2.380310161998907148e+01
7.740529258445350891e+00,1.755774792546206386e+00,1.525611427019615274e+00,9.050458686392602203e+00,6.946466513738965176e+00,4.140426392069092998e+01
7.365733630422216294e+00,8.439686276120403008e+00,5.394257808850113634e+00,4.884054991924637434e+00,5.562573515833801885e+00,4.259427702816865491e+01
7.170179689321408034e+00,3.909373051522614162e+00,9.516824671698387306e-01,1.355968845828846581e+00,9.739029580424036325e+00,3.686981101140285233e+01
5.171766234078245539e-01,7.116193374491492030e+00,9.436815284210032573e+00,1.292595472405830836e+00,7.222643778520781765e+00,2.315007570568976902e+01
3.024565979803106597e+00,2.369650183111638775e+00,8.526226082130754946e+00,9.093536915859838032e+00,3.470505093923801354e+00,3.169241755986138642e+01
6.326475367092674773e+00,1.759376343344611904e+00,7.897594364262526589e+00,8.812398878757063514e+00,3.186723521815286730e+00,3.858332750576400372e+01
6.529669842474817187e+00,8.764176978914925087e+00,1.537490624975645925e-01,8.557352620797550102e+00,5.721143441720545120e+00,4.568062903694966082e+01
4.140153847751511407e+00,5.226158468487512643e+00,8.240620080619919463e+00,7.221295495500296369e+00,5.012648506822493744e+00,3.419409143681858154e+01
4.876523259374220487e+00,8.992577126953836597e+00,2.323422036036077998e+00,9.570169580913967522e-01,6.786381186954319134e+00,3.559090330526667145e+01
7.022117122057643712e+00,5.683860268209586231e+00,2.625365450781560472e+00,2.959530604047663438e+00,6.170432288617070604e+00,3.175019604676608154e+01
2.729583423480324011e+00,4.996212124009407951e+00,3.320743498845870612e+00,5.104381761346493462e+00,2.293638996894344917e+00,2.596676871097336559e+01
1.980604783152831727e+00,7.339983398129095171e+00,3.857275373604065472e+00,2.325661911647144642e+00,8.584204014821601447e+00,2.952868283397724625e+01
4.017004765201964034e+00,1.158701652605477195e+00,7.080479638455523528e+00,2.799719892417042111e+00,5.652422453590412843e+00,2.525229669376760100e+01
6.236930402621592151e+00,9.625743710919204332e+00,1.911012006151671105e+00,2.841720572703383407e+00,9.322198320783206427e+00,4.451650423339756202e+01
7.182929063140007564e+00,4.493309969752122157e+00,7.347733972292893156e+00,4.133851232096327877e+00,4.100515213789782010e+00,3.453743634470660595e+01
1.564167542241138298e+00,5.220482465927828386e+00,2.626644141850278391e+00,6.335934359532995330e+00,3.986061828393645534e+00,2.679255886023645417e+01
8.537210327292983791e+00,7.713625911305236116e+00,1.479332331935591105e+00,5.910919631856151213e+00,7.137406204838044665e+00,4.429370301179562119e+01
5.144409116098255019e+00,1.139472819908290413e+00,5.032473941239354431e+00,4.328989896562976725e+00,3.257544359864232852e+00,2.546258877073852389e+01
5.825355715461467909e+00,3.248723329876409771e+00,2.355566870052905326e+00,7.359012753843811261e+00,2.133710213825422919e+00,3.257056064455837685e+01
8.052882554318363972e+00,9.791610062183799812e+00,4.412387164531592632e+00,8.123923859918667389e+00,1.683677283898187271e+00,4.926787165103210953e+01
7.973035022008037487e+00,9.624671585337337021e+00,5.170233941699029501e+00,2.557198042079393829e+00,1.608262682766264939e+00,3.843642836859037004e+01
9.166268292838644527e+00,3.245725386866942230e+00,4.970037308830659306e+00,4.334315511718457969e+00,4.352155204563572966e+00,3.389898917176730464e+01
7.652582604512472741e+00,9.351583193150275974e+00,6.367746772280669987e+00,9.571382224472131384e+00,1.904446686080337736e+00,5.276848803954921152e+01
5.639372766283967664e+00,6.855069853783910538e+00,7.149763296261567369e+00,7.558474510997048590e+00,3.331501016341645638e+00,3.977086677045656415e+01
8.821945795025889936e+00,1.317055624519009038e+00,2.785357143490121423e+00,4.687140005766251782e+00,5.919980925878519429e+00,3.298017445120695612e+01
2.952841816429164545e+00,9.078256449513590454e+00,4.518468315175906191e+00,1.003373341156847953e+00,8.190517657862706358e+00,3.043281223670027913e+01
9.654538957507877939e+00,3.463276500858448514e+00,5.546435845852175639e+00,5.830706027877518238e+00,8.016209188013812437e+00,4.032431586796973733e+01
1.518382738615754457e+00,8.412540640300449013e+00,7.216095012513191520e+00,3.492009594121803229e-01,5.669151712722333869e+00,2.642174232529592359e+01
2.803376710896199331e-01,4.964399473360398218e+00,5.994131178177925179e+00,6.348797056291805241e+00,9.268786686877112047e+00,3.086405844173931712e+01
2.970570188607838169e+00,8.445658597384955613e+00,4.522212133704146098e+00,6.669398595884486802e+00,8.079434229226331254e+00,4.057213665716137996e+01
7.240411659088120899e+00,7.955005888889377097e+00,6.360695072071999689e+00,8.007806089049283926e+00,9.090134767736376631e+00,5.346422757244407364e+01
9.044188415515815649e+00,3.278882195041742165e+00,9.719728273552544096e+00,5.766699631206440024e-01,6.164026934321674034e+00,3.152025347603504812e+01
4.952245577019206202e+00,2.304760701595129913e+00,5.351480485798902897e+00,6.595465970008940193e-01,5.537141575902743362e+00,2.152131039947470370e+01
8.544654418738470980e+00,1.409724125629008284e+00,3.253521867408717405e+00,6.311232710517997724e+00,3.593012786871294661e+00,3.480895132345234799e+01
4.150030271476823351e+00,3.384508981600202748e+00,4.826698956039608746e+00,3.731959537273050742e+00,1.442483232458753317e+00,2.231908110718544691e+01
1.988127961986740910e+00,7.924659002326261970e-01,4.676570677191001835e+00,8.454039345087338120e+00,9.055108338518902400e-01,2.137544000514899167e+01
6.587254975151681791e+00,4.202231604535024978e+00,8.713810215947370708e+00,3.633135458307190646e+00,6.944433887319533483e+00,3.531197432240806933e+01
3.991122265360289578e+00,5.419484409878162268e+00,7.749456414423113060e+00,9.678570834494660602e+00,1.348874475662068528e+00,3.616511315483803912e+01
5.290970608690452437e+00,1.322686423843972836e+00,3.050372014237878737e-01,7.479506202532099302e+00,9.832713188441308816e+00,3.834821064568091487e+01
5.954032831362800593e+00,7.243264500451607191e-01,6.172797891165704431e-01,3.145473636678093321e+00,3.808840604283622255e+00,2.287678837877627203e+01
3.866484241020429202e-02,8.426829031324988506e+00,4.685797663827802495e+00,9.957076820805172090e+00,8.841469350947452455e+00,4.069841220998134190e+01
5.007763078118547817e+00,6.270581276779179092e+00,3.145519992520861230e+00,3.033561044134861717e+00,1.302049622107025462e+00,2.873106223000830539e+01
5.454002163552301496e+00,8.167126508348676595e-01,4.468596592284388436e+00,3.217244199269768679e+00,7.905333354077368924e+00,2.297444291758834112e+01
3.814456137847185069e+00,9.014953018499316073e+00,1.895304300907609818e+00,9.305465741620599474e+00,5.932866446040553576e+00,4.899220494237331991e+01
1.202416022258646633e+00,5.021501704999408844e+00,2.679181873907607869e+00,7.490364969626329028e+00,6.513094388112956601e+00,3.147198461112338208e+01
6.273651131791269098e-01,4.175462198682907911e+00,8.871362031077710597e+00,4.078269926440770021e+00,7.436305616542055574e+00,2.451086758358698603e+01
1.133825712315523759e+00,8.669166269037821948e+00,5.024317633850213127e+00,9.475721682300841664e+00,5.373211719029535871e+00,4.170655764529035281e+01
7.692256838949743880e+00,9.721138959242148658e+00,7.293470099299622866e+00,5.772733363608489654e+00,3.667081396093275991e+00,4.857473074332709473e+01
4.252508752590866692e-01,4.325457091579800739e+00,4.124804579304488072e+00,8.230622576375537847e+00,1.892527061979694114e+00,2.605426722296496678e+01
7.426448519538485726e+00,3.756361288874121573e-01,8.863653280941996115e+00,6.679425961129915379e+00,4.224437872706094055e+00,3.558349083333418861e+01
2.655077221340200744e+00,1.844010400953444151e+00,5.856451356790110196e+00,4.102386749667679133e+00,7.430228925332476031e+00,2.501704027030935862e+01
9.067745514875637625e+00,2.956515460524054895e+00,6.499003572033310583e+00,4.227221924900907091e+00,4.273899302080574891e-01,3.162933486108906678e+01
6.154326729856577138e+00,3.637025658269029904e+00,1.372604532637977659e-01,4.722799810652025698e+00,9.166890087206325255e-01,2.374185045960879847e+01
6.281696577304558105e+00,5.264963654092994716e+00,5.003487431628697024e+00,9.368792084893010852e+00,8.804273787161916331e+00,4.657797091526747124e+01
7.139339666114514316e+00,5.775407107218390124e+00,2.523693137024964894e+00,8.162767446609264788e-02,1.196347402444183361e+00,2.152155557830921140e+01
3.202942299625229694e+00,1.967278459088537268e+00,5.700038224788882779e+00,5.349498174948404738e+00,3.897914449407929638e+00,2.787494440880640667e+01
8.005445255305742691e+00,7.311571458516333166e+00,6.878828659239008658e+00,5.026752474435030926e+00,4.344522942366113583e-01,3.655525613235537463e+01
4.280277290752524166e+00,4.991818345516954913e+00,4.478475963365051271e+00,4.474626711733042939e-02,6.524288587852522525e+00,2.249042207077677347e+01
2.573927753308382638e+00,4.465882435944512618e-01,5.034686093793187212e+00,9.205473826612221799e+00,2.944028336602821927e-01,2.264460435419353601e+01
1.374159307144329212e-01,5.877480868627315225e+00,5.429862373083881977e+00,1.570634851282859401e-01,1.030687506744021320e+00,1.409130535018632280e+01
8.363946422946934689e+00,4.526384464967393662e+00,1.243872666410268391e+00,1.559204841607894076e+00,6.114227359945645368e+00,3.203630306712216935e+01
3.286659947787780034e+00,2.570523204954777707e-01,6.360184962179287638e+00,3.235292605293904611e-01,1.102799484928889129e+00,9.305932777836600778e+00
1.587682484915976522e+00,1.432779114818203414e+00,7.615629463424320456e+00,9.344545588354780108e-01,1.486415913275414002e+00,7.683138602700916309e+00
4.470155689846398772e+00,1.400836908791485147e+00,7.469360275175570330e+00,4.877458506694879681e+00,8.796433962401479789e+00,2.937812283887679499e+01
3.811587523794734977e-01,8.551983882808055881e+00,1.538109544914286753e+00,9.256347358855043339e+00,3.260411094752951655e+00,3.371666756227295991e+01
5.107830381944563847e+00,2.369407638066833854e-01,7.291389103622583967e+00,2.137712854248619898e+00,9.166167425100258725e+00,2.681103258733817540e+01
6.617870457098051773e+00,2.836191455309716503e+00,2.609085892286506780e+00,1.704792132790182713e+00,8.018705034394567832e+00,2.651785725826173845e+01
4.384767489946366226e+00,2.769456114397512714e+00,9.528195121200644380e+00,8.022408322331820330e+00,5.863030105015548443e+00,3.403802563687982286e+01
8.024486556923616121e+00,1.201267439575676166e+00,6.721637765313696278e+00,3.241515749461678642e+00,6.875089728299585090e+00,3.412189655158938706e+01
9.616571294304682382e+00,7.803595907073238358e+00,5.655588372489638971e+00,7.455332082200742505e+00,4.683316669173231972e+00,5.037875341893831660e+01
2.799451786506609530e+00,4.063403997170011994e-01,6.772030452593734928e+00,1.425914346111580855e+00,4.593479608442493145e+00,1.648403474904206689e+01
6.667545429094477782e+00,8.912940059690603434e+00,6.093636372547342361e+00,2.177246793830824867e+00,4.740556558658486352e+00,3.627204087191893223e+01
6.676200688843181297e+00,1.953175223731288268e+00,7.321717956305756836e+00,7.638242372709221684e+00,5.225293579175382952e+00,3.647495229644427894e+01
8.588012394980442110e+00,2.247398380908307569e+00,5.377374935872099471e+00,8.941641837625621037e+00,7.041515108727725014e+00,4.504129489954035392e+01
8.068743135696138324e+00,2.220930223168458006e+00,5.727805812768629323e+00,3.240427154717623104e+00,6.589164331843178068e+00,3.386815294469155901e+01
5.226096468821999963e+00,6.254888050590406756e+00,6.176700243373133503e+00,7.364358207481377150e+00,7.988822867835661867e+00,4.637971597043458161e+01
6.187776845845316398e-01,9.483768496816916027e+00,4.064449124008854497e+00,1.700970121859906037e+00,9.219801187179108126e+00,2.954946020565539300e+01
7.839914153748908099e+00,4.203538094372090583e+00,5.999145144686871767e+00,2.261972614517719915e+00,4.131303277190287560e+00,3.408927223367727066e+01
4.009399651127772302e+00,7.540404394170719726e+00,4.317229954617602949e+00,7.548712885119567062e+00,7.900794282391057521e+00,4.038646402404915392e+01
3.856198616106509824e+00,4.400633313579731976e+00,5.207159938186550541e+00,3.510696044525141168e-02,1.950550001847205506e+00,1.891252186061541352e+01
8.471371472082502407e+00,7.609403025311100244e+00,7.715158047521508689e-01,6.348976650794831755e+00,2.073535315817598423e-01,3.744351697007871849e+01
5.342036691279171023e+00,1.614816281834987599e+00,8.534523470310466209e+00,6.148152219392081008e+00,6.398226218648661590e-01,2.456141345177558577e+01
6.412538606417006903e+00,8.921982110925352316e+00,7.337064022325900936e+00,1.152023076727892725e+00,6.650932640952021302e+00,4.094161227812750781e+01
6.107026804586011437e+00,6.313518640485368039e+00,7.951621306965382274e+00,3.044191392695180021e+00,3.554685273459512462e+00,3.314151791171291705e+01
2.018161374633566929e+00,4.571760830790650765e+00,4.098433616918413236e+00,8.410184325227110236e-01,2.426065143827413895e+00,1.822629136546384032e+01
1.199275830495959427e+00,5.545083973033133162e+00,1.872665262602978276e+00,3.256021991327615606e+00,8.170533358237989319e+00,2.736547314273240872e+01
5.718492202749438924e+00,5.195832923153048455e+00,9.443627442890115020e+00,4.373513907825130609e+00,8.836410845930377178e+00,4.108111114468668745e+01
5.778540051170095282e+00,4.053354816320807075e+00,3.460720743301007651e+00,9.033779832128846721e+00,5.652453577831070497e+00,4.000656211175973453e+01
2.517135644049552035e+00,5.194688609363886656e+00,2.497708935247384687e+00,2.406688967332186735e+00,1.291413519136839216e+00,1.670720543971394179e+01
6.893092537821235766e+00,7.810436077246344588e+00,3.236119729431978786e+00,4.092966507907203955e+00,7.930680917284936626e+00,4.346530145691223623e+01
1.630319946630753858e-01,3.328309549647948451e+00,3.075943841177004590e+00,5.434516951075146096e+00,8.948692396828983320e+00,2.371753314679637725e+01
4.051673614469664120e-01,8.427713553455266293e+00,5.571278058016170931e+00,5.876669265986313562e+00,9.569656367103521077e+00,3.786057618951740977e+01
1.282831064381995123e+00,2.766435649769482197e+00,2.300518096949530911e+00,4.688399578907009868e+00,5.798298600121986723e+00,1.925362171949307566e+01
7.278629745496702164e+00,5.303920645675885837e-01,4.261294201663096359e+00,9.242743346141207184e+00,4.625927742098868478e+00,4.131112106375186244e+01
8.176227191769203984e+00,1.119798067848631895e+00,2.896816676667923751e+00,7.353968891860327872e+00,6.213542370919418190e+00,3.687040582409096601e+01
4.431526625579515155e+00,6.689140002469732060e+00,7.709683033402448871e+00,8.975087092539014932e+00,4.403551122190560996e+00,3.691212968355019797e+01
6.426096986453003979e+00,3.814602801848395508e+00,9.270498648543265219e+00,4.806836927858498143e+00,4.105229906934823703e+00,3.332904297687422002e+01
9.394712577708222767e+00,1.961281908088419179e-02,3.319710906423165575e+00,8.382055695407933271e+00,4.514483492772493278e+00,3.616668328823674017e+01
3.483863853442298542e+00,5.878164141171677848e+00,4.046758169978757813e+00,3.295036160464449360e+00,2.659733050445620695e+00,2.528599868914998794e+01
3.130454721865081336e+00,9.241620294921059298e+00,9.596729314494371721e+00,9.883059664712423587e-01,7.354138828691461960e+00,3.482368191836120275e+01
6.577626876293590996e+00,6.309686654041579246e+00,3.284334570370728290e-01,2.734539156177000496e+00,7.461028700926283008e+00,3.547683468651549532e+01
4.958068289871624401e+00,2.388834519882165885e-01,5.265155549162495952e+00,8.478048808856726737e+00,8.784202538807585725e+00,3.309678644760558086e+01
8.986259549179075989e+00,5.273323848365089717e+00,4.669675896981080321e+00,2.443446282666664970e+00,8.660775723135234472e+00,3.999427615709334560e+01
7.998571753218277181e+00,8.635748641433973916e+00,2.259449656926143746e+00,9.790293216466205983e-01,6.984450683405524885e+00,3.749603939392444119e+01
9.131511770439525222e+00,9.165767655006916925e+00,5.286314711994123172e+00,6.421052190536090443e+00,1.120811928502030153e+00,4.602605887266896900e+01
2.752877853905655314e+00,5.377509775277578008e+00,8.807688859034985995e+00,4.841397281906609784e+00,5.927082440735192748e+00,3.390028264718104367e+01
5.553643537566688160e-01,9.646539928350717830e+00,4.924272227573304406e+00,1.602704287041766262e+00,3.389709723540933695e+00,2.393707757740716957e+01
5.133073399059025377e+00,1.385143090566612889e+00,1.966468245245548419e+00,9.158969047254739593e+00,8.725525901719885624e+00,3.764688936576361300e+01
1.223021079341184425e+00,2.789979054025670813e+00,6.355843417029102049e+00,2.597536477313613368e+00,2.083878763579849469e-02,1.235809367456770147e+01
7.012145666228212448e+00,1.930785737634166388e+00,3.249555433254240899e+00,2.839364355104675219e+00,1.523691979025921794e+00,2.424586821599894648e+01
1.356851049635685591e+00,1.449134952643404972e+00,9.674916853073376899e+00,7.268508833172902861e+00,9.400753783706342404e+00,3.126565326414144508e+01
5.715399303238872797e+00,3.310087591609415014e+00,1.639268501481394580e+00,4.833562954578343174e+00,4.933985104124673171e+00,2.538540990686561116e+01
7.774698269400762030e+00,5.284394835279630165e+00,1.948503462785233786e+00,8.141907027844069944e+00,1.479160140478401608e+00,4.000493577659234035e+01
5.289140108012512442e+00,4.246919770645574133e-01,3.691809440992293023e+00,6.718731713210726042e+00,1.387085081065343450e+00,2.326887181626291579e+01
5.248799921284020620e+00,5.388391688458419537e+00,9.093551124642790029e+00,4.666293736999204356e+00,7.835088424931013762e-01,2.908375881145317976e+01
1.459372939131248215e+00,2.756086401299192801e+00,7.989540175588655480e+00,2.551083285673835022e+00,6.094292917812018651e+00,1.971084986897204416e+01
7.838168970193881702e-01,2.021454195864541781e+00,6.191428258133745643e+00,9.813875382961756433e-01,7.155425901754681739e+00,1.651741760922934077e+01
4.491002025717518720e+00,2.795752513858420496e+00,8.739002522646545756e+00,6.731581469183479882e+00,6.418438235411827453e-01,2.845562471474085697e+01
6.701976378921904676e+00,1.983792365910470590e+00,9.202589125636920997e+00,1.537319894652918739e+00,6.166895563041491002e+00,2.975252175282143696e+01
2.424065041569851697e+00,9.421664820451573163e+00,3.244671955270771235e+00,5.896365630842033134e+00,1.295093762861928566e+00,3.593506561850441017e+01
4.793720557585280595e+00,6.088362892110890989e+00,7.706961891023262012e+00,5.570674938278416199e+00,7.035988520793303280e+00,3.707580968501243746e+01
8.590815047297517992e+00,2.985567448977707095e+00,3.401669339305280815e+00,2.957385115650779106e-01,5.542618128654195786e+00,3.046461246379406873e+01
9.715309283465462187e+00,7.361026993008667141e+00,9.925855204972936718e+00,4.543520763573198451e+00,7.474735784826664897e+00,5.152488127203130830e+01
1.612082722621710484e+00,4.220064644911016849e+00,6.436138727174524732e+00,4.503120580430124420e+00,2.972218412192739745e-01,2.129869340202916206e+01
3.168426095069597714e+00,6.760677570305993811e+00,3.951937205791538066e+00,4.484049445863275807e+00,8.561791762338060607e+00,3.264700622057270607e+01
2.693908303444917607e+00,6.159316145282702770e+00,8.457705568383858008e+00,8.071506269519579391e+00,2.387236664455151036e+00,3.455927812245379016e+01
5.108977065763042891e-01,2.768277903335254475e+00,1.764034052326073354e+00,2.771074949814023025e-01,3.043616434857567832e+00,1.444284224562018437e+01
5.208113899890295606e+00,6.503189786097899550e+00,3.778952329680189681e+00,2.042829223963613661e+00,5.693060331951526720e+00,3.036333426106297750e+01
7.523663058764099354e+00,6.949516877790678393e+00,8.569845569668988361e+00,2.638670246226983096e+00,5.030098322200809768e+00,3.706601002653789578e+01
4.884374037445323502e+00,3.215825828784888429e+00,6.864209866220571499e+00,1.342342048147658895e+00,8.051491327144351118e+00,3.097402240634958304e+01
3.661917416329707464e-01,3.881798489827342991e+00,6.073203455652825156e+00,4.243640870651940844e+00,6.556921456790803404e+00,2.532722749222482506e+01
3.880061491314790167e-01,8.671605076394511613e+00,7.765712692326642852e-01,2.877463221161808971e+00,2.933689158560075505e+00,2.385269119036175667e+01
1.181363717146544090e-01,9.402388051642840416e-01,8.518839291320732698e+00,7.758148477628191486e+00,7.379934794637974527e+00,2.408393218394708413e+01
6.892962031094357123e+00,7.453008397307914201e-01,2.986574342798670401e+00,6.573277650610442890e-02,6.052102078277488140e-01,1.523896157668934492e+01
3.788759579013778467e-01,1.989340043270847458e+00,5.628354713367167417e-01,1.688378442900584364e-01,2.449147316233382110e+00,9.365667553043854454e+00
7.988539235655332860e+00,5.631100467902716566e-01,9.845492343178497308e+00,6.575832364081543702e+00,8.668208805965695873e+00,4.479917305322783960e+01
6.607009575771982668e+00,7.768737398632589830e+00,3.007788547114663480e+00,2.573246988236050914e+00,6.644249776889312287e+00,3.554659805384498839e+01
5.631543533959745496e+00,5.056632576911052723e+00,1.772552455503119129e+00,2.306485232049950707e+00,5.497251122414206215e+00,2.890983318917823652e+01
4.099180412477170243e+00,9.625122942927632153e+00,5.528223556900266900e+00,4.317116640505322955e+00,9.505988532342335873e+00,4.280315443661049812e+01
9.161385081875306202e-01,2.717819914832693140e+00,3.463944356826843318e+00,8.535026178683807530e+00,7.664119839578025228e+00,3.386905170928314135e+01
3.047141748205146605e+00,8.725633575295844935e+00,6.255666512954305425e-01,4.934669400921148252e+00,6.546842376740760194e+00,3.767367692764822351e+01
3.121943143752182515e+00,6.917107239102071592e-01,2.571603093695293829e+00,4.837717724502756056e+00,3.181063600710881900e+00,1.928721991609455699e+01
4.156718564657576387e+00,9.312461771485602835e-01,1.427354349168463710e-01,8.776126475866895760e+00,7.811174585382918423e-01,2.416990316092768865e+01
2.928245759704881657e+00,6.640453737502612697e+00,8.445044303175883726e+00,3.212627366825419273e+00,6.520685017691678631e+00,2.970372358927457057e+01
4.721312932373857407e+00,5.101303307194648973e-01,4.083630031615427036e+00,2.984805246564614656e-01,9.641902975068013859e+00,2.002327074461584999e+01
7.621837999945747733e+00,3.392923295762892977e+00,2.347404300140011557e+00,4.003271687311177551e+00,3.161644572622137606e+00,3.375538177838393494e+01
3.707944088213428468e+00,9.187144294578184045e+00,4.045251435934793527e+00,7.413994912071713905e+00,1.568130208928084635e+00,3.462469635857264905e+01
